	non_symbiosis	symbiosis	MeanDecreaseAccuracy	MeanDecreaseGini
OG0019678	0.000166667	0.000166667	0.000166667	0.007666479
OG0013717	0.00015625	0.000166667	0.000160714	0.011201024
OG0016010	0.00015625	0.000166667	0.000160714	0.011140532
OG0016846	9.38E-05	0.000166667	0.000125	0.004761905
OG0008862	9.09E-05	0.000166667	0.000130435	0.008813626
OG0016836	8.33E-05	0.000166667	0.000125	0.008813626
OG0010342	7.14E-05	0.000166667	0.000125	0.007437776
OG0001267	6.67E-05	0.000166667	0.000104167	0.011913146
OG0005709	4.17E-05	0.000166667	0.000104167	0.009898066
OG0002267	3.85E-05	0.000166667	0.000101189	0.015303202
OG0010035	2.08E-05	0.000166667	0.000114074	0.023488308
OG0010876	0	0.000166667	7.69E-05	0.008810309
OG0013740	0	0.000166667	7.69E-05	0.007310147
OG0014067	0	0.000166667	8.00E-05	0.009920392
OG0014089	0	0.000166667	7.69E-05	0.003465204
OG0016838	0	0.000166667	8.00E-05	0.007746479
OG0016958	0	0.000166667	7.14E-05	0.010798122
OG0040265	0	0.000166667	8.33E-05	0.001851852
OG0002307	3.86E-05	0.000166209	8.89E-05	0.020699408
OG0000330	0.000538174	0.000164044	0.00033494	0.021245213
OG0007211	0.000154412	0.000163095	0.000167287	0.02213233
OG0000152	0.000178788	0.000160606	0.000157779	0.016754859
OG0009186	0.000261364	0.000160256	0.00021131	0.024148187
OG0002287	5.57E-05	0.000160256	9.00E-05	0.009877206
OG0022173	-1.00E-04	0.000160256	1.85E-05	0.011073484
OG0000360	0.000189245	0.000158333	0.000160185	0.017647594
OG0000923	0.000240476	0.000157955	0.000205014	0.014406284
OG0001305	1.54E-05	0.000157313	6.46E-05	0.014577249
OG0010894	0.000709439	0.000157143	0.00043244	0.030416339
OG0001837	0.000120321	0.000157051	0.000137816	0.007410428
OG0010858	0.000571703	0.000154762	0.000358069	0.02987385
OG0000067	1.00E-04	0.000154762	0.000117593	0.002254172
OG0009469	0.000269231	0.000153846	0.000211538	0.009079606
OG0013460	0.00025	0.000153846	0.000195652	0.009845969
OG0019459	0.000208333	0.000153846	0.00018	0.007778489
OG0016968	0.000181818	0.000153846	0.000166667	0.008254176
OG0011851	0.000125	0.000153846	0.00014	0.009376914
OG0010029	0.000505142	0.000153011	0.000327356	0.02263172
OG0010968	0.000317647	0.000151099	0.000220833	0.016112039
OG0006682	0	0.000150962	6.90E-05	0.008832383
OG0006908	0.000220536	0.000150155	0.000194116	0.024298287
OG0014876	0.000208333	0.00015	0.000181818	0.008267312
OG0000029	2.00E-04	0.00015	0.000177778	0.012333333
OG0002684	0.000166667	0.00015	0.000159091	0.009991037
OG0014884	0.000147059	0.00015	0.000148148	0.011201024
OG0014857	0.000133333	0.00015	0.00014	0.009239143
OG0069405	4.17E-05	0.00015	9.09E-05	0.009056243
OG0000097	3.85E-05	0.00015	8.70E-05	0.001208333
OG0001649	3.57E-05	0.00015	8.33E-05	0.003461098
OG0019615	2.78E-05	0.00015	7.14E-05	0.004435417
OG0002104	2.50E-05	0.00015	6.67E-05	0.001948413
OG0001582	0	0.00015	6.25E-05	0.002729412
OG0010311	0	0.00015	6.00E-05	0.012296558
OG0013457	0	0.00015	6.00E-05	0.008848745
OG0041255	0	0.00015	6.52E-05	0.001888889
OG0012949	-4.55E-05	0.00015	4.76E-05	0.000964286
OG0015951	-4.55E-05	0.00015	4.76E-05	0.000972222
OG0001150	0.000183333	0.00014881	0.000166667	0.010080977
OG0001225	4.55E-05	0.000148352	0.000101019	0.009814691
OG0000710	0	0.000148352	6.55E-05	0.011053642
OG0009370	0	0.000148352	8.51E-05	0.02061058
OG0000508	0.00011963	0.000145455	0.000129027	0.01312525
OG0000803	-4.17E-05	0.000145455	5.79E-05	0.006069697
OG0006877	3.85E-05	0.000144796	9.33E-05	0.003462174
OG0002560	6.25E-05	0.000144444	8.51E-05	0.008141232
OG0009753	0.000192308	0.000142857	0.000166667	0.008305698
OG0012203	0.000192308	0.000142857	0.000166667	0.009845969
OG0000571	0.000153846	0.000142857	0.000148148	0.003512491
OG0013725	0.000125	0.000142857	0.000134615	0.009275163
OG0016892	3.13E-05	0.000142857	6.52E-05	0.010630066
OG0014446	0	0.000142857	8.70E-05	0.000871542
OG0008458	-3.33E-05	0.000142857	2.50E-05	0.00291792
OG0002568	0	0.000141667	6.76E-05	0.003550466
OG0006894	0.000494444	0.000139569	0.000320924	0.010053393
OG0001823	2.94E-05	0.000139472	7.50E-05	0.01471315
OG0000072	0.000133333	0.000138889	0.000137427	0.007556566
OG0010280	0	0.000138462	7.41E-05	0.020336997
OG0003673	5.00E-05	0.000137121	9.10E-05	0.009880687
OG0000965	0.000292857	0.000136364	0.0002025	0.01501373
OG0014407	0.000192308	0.000136364	0.000166667	0.008541972
OG0016854	0.0001875	0.000136364	0.000166667	0.012480154
OG0001350	0.000134921	0.000136364	0.000136129	0.005677778
OG0010294	8.82E-05	0.000136364	0.000107143	0.009284728
OG0014878	7.69E-05	0.000136364	0.000104167	0.009968701
OG0010837	6.67E-05	0.000136364	9.62E-05	0.00683831
OG0011850	6.25E-05	0.000136364	9.26E-05	0.003555556
OG0000545	0	0.000136364	5.77E-05	0.002742857
OG0006247	0	0.000136364	5.17E-05	0.00097619
OG0028464	0	0.000136364	6.52E-05	0.000965517
OG0001631	3.13E-05	0.000135714	7.78E-05	0.008717194
OG0008417	0.000102381	0.000134921	0.000117457	0.007909442
OG0000543	0.0001875	0.00013405	0.000155052	0.009419408
OG0001739	0	0.000133929	7.55E-05	0.002173851
OG0009734	0.000166667	0.000133333	0.00015	0.024636297
OG0000738	7.14E-05	0.000133333	0.000103448	0.008810309
OG0010483	3.57E-05	0.000132576	8.09E-05	0.008029599
OG0007824	0.000116883	0.000128788	0.000115385	0.007194044
OG0010860	8.33E-05	0.000128788	0.000108966	0.021930416
OG0003820	3.33E-05	0.000128788	7.64E-05	0.003688015
OG0007647	0	0.000126984	5.30E-05	0.006564602
OG0002395	3.53E-05	0.000126623	8.19E-05	0.012022064
OG0014061	0.000230769	0.000125	0.00018	0.009823944
OG0016896	0.00021875	0.000125	0.0001875	0.009364149
OG0002557	0.000178571	0.000125	0.000153846	0.004707934
OG0004067	0.000158333	0.000125	0.000134259	0.011645008
OG0041539	0.000153846	0.000125	0.00014	0.009275163
OG0016963	0.000136364	0.000125	0.00012963	0.010286509
OG0010616	1.00E-04	0.000125	0.000116667	0.005245082
OG0014384	1.00E-04	0.000125	0.000111111	0.011242119
OG0013723	9.38E-05	0.000125	0.000104167	0.009745305
OG0012339	8.33E-05	0.000125	9.62E-05	0.01115493
OG0016976	8.33E-05	0.000125	1.00E-04	0.011053276
OG0001580	7.50E-05	0.000125	0.000102564	0.007642477
OG0014899	6.67E-05	0.000125	9.26E-05	0.008810309
OG0018015	6.67E-05	0.000125	9.26E-05	0.009320947
OG0003873	6.25E-05	0.000125	8.93E-05	0.001894737
OG0015334	3.85E-05	0.000125	8.00E-05	0.009411972
OG0015343	3.85E-05	0.000125	8.00E-05	0.004225
OG0001233	3.33E-05	0.000125	7.41E-05	0.006868687
OG0000816	0	0.000125	4.00E-05	0.003485714
OG0002323	0	0.000125	5.56E-05	0.007780871
OG0013168	0	0.000125	5.56E-05	0.001790936
OG0015357	0	0.000125	8.00E-05	0.007812207
OG0015947	0	0.000125	6.00E-05	0.000971429
OG0015989	0	0.000125	6.25E-05	0.010587388
OG0017198	0	0.000125	6.52E-05	0.000969697
OG0016875	-3.57E-05	0.000125	3.85E-05	0.011234851
OG0010161	-4.17E-05	0.000125	5.36E-05	0.009987553
OG0016004	-4.17E-05	0.000125	4.17E-05	0.008810309
OG0002665	-6.25E-05	0.000125	1.79E-05	0.000833333
OG0000036	0.000259199	0.000122917	0.000187012	0.010844173
OG0006614	6.07E-05	0.000122378	8.74E-05	0.011144313
OG0003664	4.55E-05	0.000121429	8.38E-05	0.004647226
OG0001708	0.000264338	0.000120321	0.000118463	0.016417752
OG0001530	8.83E-05	0.00011963	0.000113173	0.007962215
OG0000956	0	0.00011859	5.93E-05	0.0055368
OG0000568	0	0.000117647	6.90E-05	0.005128205
OG0004090	4.55E-05	0.000116883	7.88E-05	0.003530781
OG0001257	2.82E-05	0.000116667	7.79E-05	0.008651116
OG0000852	0.000246324	0.000115842	0.000180371	0.016809103
OG0016923	0.000222222	0.000115385	0.000159091	0.009275163
OG0008422	0.000181818	0.000115385	0.000145833	0.007957394
OG0010209	0.000166667	0.000115385	0.00014	0.008861972
OG0002715	9.73E-05	0.000115385	0.000112637	0.005998456
OG0015358	7.14E-05	0.000115385	9.26E-05	0.010546479
OG0001363	6.27E-05	0.000115385	8.59E-05	0.004736842
OG0001411	4.17E-05	0.000115385	8.00E-05	0.00324386
OG0001445	0	0.000115385	5.56E-05	0.0040311
OG0002337	0	0.000115385	5.56E-05	0.004517647
OG0016899	0	0.000115385	6.00E-05	0.000921764
OG0001370	-3.33E-05	0.000115385	3.57E-05	0.003335181
OG0082897	-4.55E-05	0.000115385	4.17E-05	0.002519048
OG0014891	-7.89E-05	0.000115385	0	0.000923752
OG0000206	0.000233983	0.000114583	0.000165954	0.020038721
OG0003545	1.00E-04	0.000113095	0.000102665	0.002708153
OG0003233	7.18E-05	0.000113095	9.33E-05	0.006722085
OG0001958	0.000157051	0.000112121	0.000132764	0.014013306
OG0010527	0.000325	0.000111769	0.00020184	0.042233564
OG0000094	8.33E-06	0.000111694	5.08E-05	0.02120615
OG0015385	0.000166667	0.000111111	0.000142857	0.010264965
OG0010680	0.000111111	0.000111111	0.000111111	0.009016093
OG0015982	9.09E-05	0.000111111	0.000103448	0.004630491
OG0002246	8.83E-05	0.000111111	9.07E-05	0.010564822
OG0002707	3.33E-05	0.000111111	6.25E-05	0.000970588
OG0009784	0	0.000111111	4.35E-05	0.000975
OG0010712	0.00025	0.00010989	0.000168478	0.014794549
OG0000930	7.88E-05	0.000108824	8.47E-05	0.009777389
OG0000889	0	0.000108333	5.63E-05	0.00193797
OG0000275	0.000243155	0.000108173	0.000181888	0.010555201
OG0014896	0.000178571	0.000107143	0.000142857	0.014146479
OG0016894	0.000178571	0.000107143	0.000142857	0.010590543
OG0002571	0.000107143	0.000107143	0.000107143	0.001894737
OG0001038	7.39E-05	0.000107143	8.48E-05	0.006371833
OG0002052	4.17E-05	0.000107143	7.56E-05	0.008115979
OG0001788	1.21E-05	0.000107143	5.48E-05	0.001948583
OG0001341	0	0.000107143	5.56E-05	0.005468436
OG0008038	0	0.000107143	5.77E-05	0.000961538
OG0016811	0	0.000107143	5.56E-05	0.009903813
OG0014048	-3.13E-05	0.000107143	3.33E-05	0.010479179
OG0001568	0.000194017	0.000107051	0.000170909	0.010554715
OG0001175	2.94E-05	0.000105644	7.64E-05	0.008420276
OG0000723	4.55E-05	0.000105128	7.69E-05	0.005140395
OG0000702	8.33E-06	0.000105114	3.85E-05	0.01834209
OG0004728	0	0.000104762	5.56E-05	0.006423295
OG0011293	0.00057889	0.000103788	0.000328215	0.01454188
OG0004382	6.15E-05	0.000102679	7.63E-05	0.026679162
OG0001899	0.000881818	0.000102381	0.000468019	0.035704045
OG0001296	3.10E-05	0.00010119	4.56E-05	0.0244159
OG0001317	3.85E-05	0.000101099	6.92E-05	0.015889703
OG0002456	0.000172078	0.00010101	0.000134387	0.005643329
OG0001932	7.14E-05	0.00010101	8.35E-05	0.005959824
OG0001559	3.13E-05	0.00010101	5.56E-05	0.004149789
OG0004012	0	0.00010101	3.72E-05	0.004654686
OG0002230	4.55E-06	0.000100962	6.20E-05	0.006012469
OG0000053	0.000446836	1.00E-04	0.000272049	0.029668053
OG0000975	0.000151316	1.00E-04	0.000111724	0.004288745
OG0016986	0.000142857	1.00E-04	0.00012069	0.011886014
OG0009686	0.000140842	1.00E-04	0.000128706	0.007767406
OG0016865	0.000117647	1.00E-04	0.000111111	0.010264965
OG0012498	0.000107143	1.00E-04	0.000104167	0.009320947
OG0001068	9.09E-05	1.00E-04	9.62E-05	0.004957636
OG0017984	6.25E-05	1.00E-04	7.69E-05	0.008657085
OG0000048	5.00E-05	1.00E-04	7.50E-05	0.011113136
OG0000714	4.17E-05	1.00E-04	8.25E-05	0.011027425
OG0008825	4.17E-05	1.00E-04	7.41E-05	0.000967742
OG0000136	3.85E-05	1.00E-04	7.21E-05	0.00409375
OG0000560	3.85E-05	1.00E-04	6.92E-05	0.010952216
OG0013190	3.85E-05	1.00E-04	7.14E-05	0.009589325
OG0002752	3.57E-05	1.00E-04	6.25E-05	0.004195631
OG0004647	3.57E-05	1.00E-04	6.25E-05	0.000973684
OG0003780	3.33E-05	1.00E-04	6.00E-05	0.001333333
OG0007644	3.33E-05	1.00E-04	6.00E-05	0.001895279
OG0001248	2.94E-05	1.00E-04	5.56E-05	0.001428571
OG0001371	2.94E-05	1.00E-04	8.04E-05	0.011009746
OG0001039	0	1.00E-04	3.85E-05	0.001891892
OG0002460	0	1.00E-04	3.70E-05	0.003431078
OG0003468	0	1.00E-04	4.17E-05	0.002636072
OG0003886	0	1.00E-04	4.17E-05	0.007105263
OG0007527	0	1.00E-04	4.00E-05	0.000666667
OG0016451	-3.85E-05	1.00E-04	2.17E-05	0.002
OG0000107	0	9.79E-05	5.89E-05	0.003651961
OG0010292	0.000108333	9.73E-05	0.0001025	0.004459083
OG0002028	0	9.72E-05	3.92E-05	0.009934483
OG0000044	8.66E-05	9.65E-05	8.86E-05	0.006844402
OG0000078	0.000139583	9.55E-05	0.000120458	0.009839527
OG0005784	8.33E-05	9.55E-05	8.93E-05	0.009976454
OG0000101	6.90E-05	9.55E-05	8.01E-05	0.006560051
OG0007474	0	9.55E-05	4.08E-05	0.002847538
OG0003217	-4.55E-05	9.55E-05	2.35E-05	0.00547217
OG0003395	0.00015	9.40E-05	0.0001225	0.02191839
OG0006767	0.00010049	9.40E-05	9.77E-05	0.00710628
OG0004278	0.000233333	9.38E-05	0.00016129	0.009079606
OG0000837	0.000158333	9.38E-05	0.000122208	0.012376773
OG0010092	1.00E-04	9.38E-05	9.68E-05	0.002668254
OG0001278	4.55E-05	9.38E-05	5.63E-05	0.004630891
OG0016889	0	9.38E-05	5.56E-05	0.011177465
OG0016940	0	9.38E-05	5.00E-05	0.007624413
OG0016877	-3.85E-05	9.38E-05	3.45E-05	0.005501095
OG0000146	0.000118687	9.17E-05	0.000100932	0.005038857
OG0002085	0	9.17E-05	4.45E-05	0.005355015
OG0002154	0	9.17E-05	4.08E-05	0.004549536
OG0009346	0	9.13E-05	3.96E-05	0.007619705
OG0001838	0.000521104	9.09E-05	0.000261364	0.021912166
OG0010109	0.000233333	9.09E-05	0.000173077	0.009515439
OG0009003	0.000198718	9.09E-05	0.000148551	0.00717976
OG0000150	0.000166667	9.09E-05	0.000134615	0.004977778
OG0002051	0.00015625	9.09E-05	0.000129286	0.005310954
OG0004094	0.000142857	9.09E-05	0.00012	0.002222222
OG0012338	0.000136364	9.09E-05	0.000113636	0.011201024
OG0010239	9.52E-05	9.09E-05	9.38E-05	0.003877171
OG0000261	9.38E-05	9.09E-05	9.26E-05	0.006111111
OG0015957	8.33E-05	9.09E-05	8.62E-05	0.014881484
OG0002093	7.69E-05	9.09E-05	8.33E-05	0.0021
OG0001141	7.14E-05	9.09E-05	8.00E-05	0.001233333
OG0012499	7.14E-05	9.09E-05	8.00E-05	0.002727273
OG0001712	4.55E-05	9.09E-05	6.82E-05	0.001888889
OG0067072	3.57E-05	9.09E-05	6.00E-05	0.001875458
OG0000235	0	9.09E-05	3.85E-05	0.000972222
OG0000252	0	9.09E-05	3.85E-05	0.0019
OG0000884	0	9.09E-05	4.55E-05	0.000970588
OG0001891	0	9.09E-05	4.00E-05	0.00550622
OG0002153	0	9.09E-05	4.55E-05	0.000915126
OG0006744	0	9.09E-05	4.55E-05	0.002545455
OG0012070	0	9.09E-05	4.17E-05	0.009745305
OG0001753	-3.13E-05	9.09E-05	1.85E-05	0.003609756
OG0009192	-9.09E-05	9.09E-05	0	0.004847487
OG0003956	0	8.82E-05	5.36E-05	0.001806129
OG0016955	0	8.82E-05	5.17E-05	0.004063492
OG0001526	0.000314103	8.65E-05	0.000210354	0.013653114
OG0005526	3.13E-05	8.59E-05	7.31E-05	0.004400208
OG0001241	0.000143223	8.39E-05	0.000114233	0.010990945
OG0001606	8.68E-05	8.39E-05	8.25E-05	0.007248188
OG0002148	0	8.39E-05	3.81E-05	0.005312693
OG0002249	0.000197059	8.33E-05	0.000139208	0.020971992
OG0016934	0.000133333	8.33E-05	0.000111111	0.006755844
OG0000051	1.00E-04	8.33E-05	9.09E-05	0.005896545
OG0014423	8.82E-05	8.33E-05	8.62E-05	0.013020344
OG0000401	7.69E-05	8.33E-05	8.00E-05	0.007132114
OG0009910	7.69E-05	8.33E-05	8.00E-05	0.001734316
OG0001515	6.67E-05	8.33E-05	7.41E-05	0.010961005
OG0014888	6.67E-05	8.33E-05	7.41E-05	0.008997465
OG0012023	6.25E-05	8.33E-05	7.50E-05	0.003767921
OG0002584	5.88E-05	8.33E-05	6.90E-05	0.002030488
OG0003787	5.00E-05	8.33E-05	6.82E-05	0.003327066
OG0004844	4.17E-05	8.33E-05	6.25E-05	0.000967742
OG0001831	3.57E-05	8.33E-05	5.77E-05	0.000971429
OG0003117	3.57E-05	8.33E-05	6.02E-05	0.007561592
OG0012988	3.33E-05	8.33E-05	5.56E-05	0.001796258
OG0012946	2.94E-05	8.33E-05	5.17E-05	0.013150568
OG0009653	1.04E-05	8.33E-05	3.70E-05	0.003094152
OG0000428	0	8.33E-05	4.35E-05	0.000967742
OG0000757	0	8.33E-05	3.85E-05	0.010126286
OG0000972	0	8.33E-05	3.85E-05	0.007727273
OG0001796	0	8.33E-05	5.00E-05	0.001882353
OG0001808	0	8.33E-05	4.76E-05	0.002519585
OG0001849	0	8.33E-05	3.57E-05	0.003516043
OG0002209	0	8.33E-05	3.85E-05	0.002585859
OG0002668	0	8.33E-05	4.00E-05	0.000970588
OG0003867	0	8.33E-05	3.57E-05	0.002569264
OG0006251	0	8.33E-05	4.17E-05	0.001891892
OG0020000	0	8.33E-05	2.08E-05	0.003633386
OG0002793	-2.78E-05	8.33E-05	0	0.000977778
OG0000863	-3.57E-05	8.33E-05	1.92E-05	0.012247397
OG0000516	-3.85E-05	8.33E-05	2.00E-05	0.0019
OG0000974	0	8.12E-05	4.12E-05	0.004935137
OG0000430	-0.000141506	8.12E-05	-3.55E-05	0.010251088
OG0003524	3.85E-05	8.01E-05	5.85E-05	0.010023644
OG0000834	0.000954006	7.88E-05	0.000494418	0.074202731
OG0000210	0.00028083	7.85E-05	0.000180476	0.03543682
OG0002286	0.00011859	7.74E-05	9.72E-05	0.008642424
OG0009740	7.42E-05	7.74E-05	7.42E-05	0.011038078
OG0002854	3.33E-05	7.74E-05	5.37E-05	0.003725507
OG0002536	0	7.74E-05	3.96E-05	0.004156277
OG0002712	0	7.74E-05	3.85E-05	0.007884225
OG0003630	0	7.74E-05	3.92E-05	0.001939394
OG0010021	0.000227273	7.69E-05	0.000145833	0.010385699
OG0004345	0.000133333	7.69E-05	0.000114074	0.008369984
OG0000532	0.000125	7.69E-05	0.000100833	0.006756313
OG0027242	9.38E-05	7.69E-05	8.62E-05	0.014528489
OG0019489	7.14E-05	7.69E-05	7.41E-05	0.011833875
OG0000644	6.67E-05	7.69E-05	7.14E-05	0.00324812
OG0002594	6.25E-05	7.69E-05	6.90E-05	0.005305007
OG0000926	5.00E-05	7.69E-05	6.52E-05	0.002918587
OG0009012	5.00E-05	7.69E-05	6.55E-05	0.001851852
OG0000440	4.55E-05	7.69E-05	6.25E-05	0.000958333
OG0003523	4.55E-05	7.69E-05	6.25E-05	0.001875
OG0004315	3.57E-05	7.69E-05	5.56E-05	0.00528254
OG0000337	3.13E-05	7.69E-05	5.17E-05	0.001875
OG0010410	3.13E-05	7.69E-05	5.78E-05	0.005505556
OG0007161	2.94E-05	7.69E-05	5.00E-05	0.002771868
OG0000301	0	7.69E-05	4.00E-05	0.000666667
OG0000699	0	7.69E-05	4.17E-05	0.000961538
OG0001407	0	7.69E-05	3.45E-05	0.000969697
OG0002014	0	7.69E-05	4.35E-05	0.010930049
OG0002223	0	7.69E-05	3.70E-05	0.000971429
OG0003919	0	7.69E-05	3.85E-05	0.00096875
OG0005299	0	7.69E-05	4.17E-05	0.000972973
OG0012947	0	7.69E-05	4.00E-05	0.000971429
OG0014470	0	7.69E-05	4.17E-05	0.002519585
OG0027589	0	7.69E-05	3.85E-05	0.000915126
OG0000868	-3.85E-05	7.69E-05	2.21E-05	0.003566138
OG0014873	-6.25E-05	7.69E-05	0	0.001882353
OG0008351	-7.14E-05	7.69E-05	0	0.00308583
OG0001872	-1.00E-04	7.69E-05	-1.79E-05	0.010270565
OG0002407	4.17E-05	7.67E-05	5.96E-05	0.003788629
OG0003268	8.33E-05	7.50E-05	8.17E-05	0.001805556
OG0002030	3.33E-05	7.42E-05	5.64E-05	0.005277273
OG0007745	3.15E-05	7.42E-05	5.68E-05	0.003907364
OG0004432	0	7.42E-05	3.96E-05	0.00368807
OG0006115	6.25E-05	7.18E-05	6.84E-05	0.006236111
OG0004290	0.000227273	7.14E-05	0.00014	0.003366957
OG0014395	0.000222222	7.14E-05	0.000130435	0.008813626
OG0010637	0.000208333	7.14E-05	0.000134615	0.009427997
OG0000019	0.000135714	7.14E-05	9.90E-05	0.007028643
OG0010166	0.000125	7.14E-05	9.09E-05	0.009391418
OG0001279	1.00E-04	7.14E-05	8.62E-05	0.004188462
OG0002399	1.00E-04	7.14E-05	8.33E-05	0.004977778
OG0001346	8.71E-05	7.14E-05	8.27E-05	0.006949671
OG0005283	8.33E-05	7.14E-05	8.00E-05	0.003291439
OG0002083	7.69E-05	7.14E-05	7.41E-05	0.005147251
OG0009472	7.14E-05	7.14E-05	7.14E-05	0.00525625
OG0000652	6.67E-05	7.14E-05	6.90E-05	0.006300649
OG0019621	5.88E-05	7.14E-05	6.25E-05	0.004468085
OG0015360	4.17E-05	7.14E-05	5.77E-05	0.00095
OG0001271	3.85E-05	7.14E-05	5.56E-05	0.002735294
OG0000389	3.57E-05	7.14E-05	5.36E-05	0.001847871
OG0000485	3.57E-05	7.14E-05	6.02E-05	0.017759301
