	non_symbiosis	symbiosis	MeanDecreaseAccuracy	MeanDecreaseGini
OG0015490	-4.17E-05	0.000166667	6.25E-05	0.011913432
OG0001037	4.12E-05	0.000165812	9.48E-05	0.020124541
OG0001915	0	0.000165158	9.36E-05	0.00384127
OG0010453	0.000602273	0.000163462	0.000362765	0.039500672
OG0005007	0.000229004	0.000163462	0.000197076	0.01239646
OG0009785	0.00010989	0.000163462	0.000129371	0.004912617
OG0000043	6.46E-05	0.000163462	0.000111996	0.028154219
OG0002276	0	0.000163462	6.61E-05	0.010853193
OG0000306	3.13E-05	0.0001625	8.71E-05	0.001947368
OG0000171	0.000219697	0.000162338	0.000176282	0.013667709
OG0005572	0.000117647	0.000161111	0.000132479	0.006192195
OG0003479	0.000165385	0.000160256	0.000153607	0.017186812
OG0001959	0.001200253	0.000158333	0.000620804	0.063873047
OG0000192	3.85E-05	0.000157051	9.62E-05	0.005331947
OG0007461	-4.92E-05	0.000157051	5.18E-05	0.007916279
OG0001922	0.000227273	0.00015625	0.000185185	0.008667125
OG0001935	0.000117647	0.00015625	0.000136364	0.014586474
OG0001091	8.50E-05	0.000156227	0.000108954	0.012735385
OG0006118	0.000115385	0.000154762	0.000131111	0.023671954
OG0000058	3.61E-05	0.000154762	8.93E-05	0.008134313
OG0015881	0.000227273	0.000153846	0.0001875	0.00634251
OG0017448	0.000227273	0.000153846	0.0001875	0.007349472
OG0017437	0.000178571	0.000153846	0.000166667	0.012480154
OG0010857	0.000166667	0.000153846	0.000160714	0.003298039
OG0006770	0.000153846	0.000153846	0.000153846	0.005390224
OG0012977	0.000125	0.000153846	0.00014	0.009411972
OG0037222	0.000125	0.000153846	0.00014	0.003529412
OG0009983	0.000117647	0.000153846	0.000133333	0.009152493
OG0017421	0.000115385	0.000153846	0.000134615	0.010590543
OG0002634	6.25E-05	0.000153846	0.000119048	0.003466667
OG0015509	3.85E-05	0.000153846	9.62E-05	0.011201024
OG0004081	2.94E-05	0.000153846	8.33E-05	0.002889877
OG0002736	0	0.000153846	7.41E-05	0.000966667
OG0005116	-4.55E-05	0.000153846	6.25E-05	0.012206852
OG0005000	0.000271416	0.000153788	0.000186251	0.021044057
OG0019015	0.0001875	0.00015	0.000173077	0.009078007
OG0019023	0.00015625	0.00015	0.000153846	0.012480154
OG0014272	0.000133333	0.00015	0.00014	0.010546479
OG0017456	0.000133333	0.00015	0.00014	0.011913432
OG0016335	0.000125	0.00015	0.000134615	0.012480154
OG0018203	0.000107143	0.00015	0.000125	0.01011785
OG0017412	8.33E-05	0.00015	0.000107143	0.011507342
OG0003780	5.00E-05	0.00015	0.000108182	0.010335317
OG0053093	3.85E-05	0.00015	8.70E-05	0.010635269
OG0012313	0	0.00015	6.25E-05	0.001681853
OG0017454	0	0.00015	6.52E-05	0.00275
OG0017474	-3.13E-05	0.00015	3.85E-05	0.009515439
OG0017668	-3.57E-05	0.00015	4.17E-05	0.000972222
OG0010779	0.000131579	0.000149573	0.000143519	0.011763233
OG0005786	0.000100962	0.000149573	0.000118462	0.00762381
OG0021425	0.000136364	0.000148718	0.000144231	0.006732394
OG0002783	0.000107143	0.000147059	0.000129032	0.003311315
OG0007139	0.000441667	0.000145653	0.000319892	0.038270603
OG0008671	0.000446465	0.000144643	0.000281582	0.028877828
OG0007249	0.000434389	0.00014359	0.000293956	0.024665401
OG0006549	0.000111111	0.000143357	0.00013	0.011994435
OG0006113	0.000634824	0.000143162	0.000415401	0.043753588
OG0000486	0.000326615	0.000142857	0.000215054	0.018800041
OG0011302	0.000178571	0.000142857	0.000160714	0.011105814
OG0020071	0.000125	0.000142857	0.000133333	0.007746479
OG0012839	0	0.000142857	6.90E-05	0.001866667
OG0021494	0	0.000142857	7.69E-05	0.009968701
OG0016797	0.000325	0.000141667	0.000249286	0.015891444
OG0007518	7.67E-05	0.000140909	0.000106643	0.006887345
OG0000764	0.000280952	0.000138462	0.00021726	0.022050892
OG0000338	0.000100962	0.000138462	0.000116154	0.012312698
OG0002161	5.95E-06	0.000138462	6.08E-05	0.004536158
OG0002530	0.000166667	0.000138095	0.000148148	0.006575256
OG0001086	7.50E-05	0.000138095	0.000107692	0.005290991
OG0000514	5.00E-05	0.000137745	0.00010097	0.006213324
OG0000808	6.67E-05	0.000137255	8.01E-05	0.011671617
OG0000062	0.000299107	0.000136364	0.000208968	0.012468918
OG0014528	0.00025	0.000136364	0.000190476	0.009968701
OG0000031	0.000184524	0.000136364	0.000164643	0.012665477
OG0014031	0.000176471	0.000136364	0.000160714	0.010630066
OG0019069	0.000176471	0.000136364	0.000160714	0.011234851
OG0002320	0.000153846	0.000136364	0.000145833	0.002358793
OG0012231	0.000136364	0.000136364	0.000136364	0.011177465
OG0015486	0.000136364	0.000136364	0.000136364	0.009958417
OG0016312	0.000133333	0.000136364	0.000134615	0.011833875
OG0002764	0.000125	0.000136364	0.00012963	0.004833449
OG0025950	0.000117647	0.000136364	0.00012987	0.013591994
OG0013806	0.000115385	0.000136364	0.000125	0.013243367
OG0013437	9.09E-05	0.000136364	0.000113636	0.007071429
OG0015877	9.09E-05	0.000136364	0.000113636	0.008267312
OG0000499	3.33E-05	0.000136364	7.69E-05	0.000969697
OG0000052	2.63E-05	0.000136364	8.27E-05	0.01024573
OG0001379	0	0.000136364	6.25E-05	0.004587302
OG0005571	0	0.000136364	7.14E-05	0.0016
OG0010543	0	0.000136364	5.56E-05	0.011308191
OG0021526	0	0.000136364	5.77E-05	0.000972222
OG0007374	-3.57E-05	0.000136364	4.00E-05	0.004004762
OG0003945	-6.67E-05	0.000136364	1.92E-05	0.009920392
OG0006048	0.000177885	0.000135714	0.000158696	0.015265319
OG0010589	0.000255994	0.000134307	0.00018964	0.027301657
OG0001675	6.27E-05	0.000133916	9.28E-05	0.008158302
OG0008247	6.93E-05	0.000133835	8.84E-05	0.013590816
OG0002940	6.67E-05	0.00013369	9.26E-05	0.005558788
OG0013534	0.000175	0.000133333	0.000155072	0.010324659
OG0000181	0.000125	0.000133333	0.000112536	0.005032194
OG0000270	0.000115385	0.000133333	0.000125	0.006067227
OG0016306	4.55E-05	0.000133333	9.62E-05	0.006966678
OG0009094	4.17E-05	0.000133333	9.26E-05	0.004137931
OG0000597	3.13E-05	0.000133333	8.06E-05	0.010962554
OG0010508	0	0.000133333	6.90E-05	0.000875
OG0000204	0.000176923	0.000132576	0.000153191	0.020053689
OG0007421	0.000116667	0.000129464	0.00012	0.019303415
OG0000986	2.00E-04	0.000129371	0.000170754	0.025473723
OG0002352	0.000180556	0.000129371	0.000150518	0.028202732
OG0000375	3.85E-05	0.000129371	8.10E-05	0.008673256
OG0002164	0.000232143	0.000128788	0.000189258	0.015720431
OG0009363	5.88E-05	0.000126623	8.99E-05	0.001936946
OG0001127	3.85E-05	0.000125267	7.89E-05	0.008077302
OG0010765	0.000270053	0.000125	0.000194357	0.023103755
OG0021515	0.00025	0.000125	0.0001875	0.006910798
OG0008597	0.000222222	0.000125	0.000166667	0.009991037
OG0002535	0.000192308	0.000125	0.00016	0.002548485
OG0010970	0.000166667	0.000125	0.000145833	0.011639643
OG0001059	8.33E-05	0.000125	0.000107143	0.003913194
OG0006494	7.69E-05	0.000125	9.99E-05	0.01052113
OG0016308	7.69E-05	0.000125	9.52E-05	0.011242119
OG0003617	6.67E-05	0.000125	9.26E-05	0.002763158
OG0014877	4.55E-05	0.000125	9.26E-05	0.000897783
OG0020036	3.85E-05	0.000125	8.62E-05	0.006439024
OG0008271	3.57E-05	0.000125	7.69E-05	0.000972222
OG0000193	3.13E-05	0.000125	7.14E-05	0.005563636
OG0010913	2.94E-05	0.000125	6.00E-05	0.004032258
OG0000582	0	0.000125	5.36E-05	0.00096875
OG0000816	0	0.000125	6.25E-05	0.000966667
OG0002749	0	0.000125	4.17E-05	0.000974359
OG0005009	0	0.000125	4.17E-05	0.006926191
OG0010872	0	0.000125	6.25E-05	0.000965517
OG0016329	0	0.000125	5.56E-05	0.001801316
OG0016795	0	0.000125	6.67E-05	0.000966667
OG0017423	0	0.000125	6.25E-05	0.010400867
OG0021493	0	0.000125	6.52E-05	0.011177465
OG0003388	-3.57E-05	0.000125	2.27E-05	0.000875
OG0000145	-3.85E-05	0.000125	4.00E-05	0.005478788
OG0001747	6.67E-05	0.000124242	9.17E-05	0.008732692
OG0003608	4.17E-05	0.000124242	8.31E-05	0.007909608
OG0001587	0	0.000124242	6.25E-05	0.005458397
OG0007207	0	0.000124242	6.34E-05	0.002838788
OG0000265	7.29E-05	0.000123135	9.64E-05	0.015788739
OG0009567	0.000338462	0.00012269	0.000219926	0.029471343
OG0000305	0.000552903	0.000122619	0.000323138	0.034760193
OG0000910	3.57E-05	0.000121795	7.47E-05	0.006384765
OG0002676	0.000107143	0.000119485	0.000117608	0.00403783
OG0001778	7.37E-05	0.000119048	9.33E-05	0.009597068
OG0007229	5.00E-05	0.000116883	8.33E-05	0.001930588
OG0021501	0.000269231	0.000115385	0.000192308	0.008932223
OG0000093	0.00020303	0.000115385	0.000154503	0.009433224
OG0021490	0.000181818	0.000115385	0.000145833	0.009275163
OG0014032	0.000176471	0.000115385	0.00015	0.012603622
OG0010853	0.000136364	0.000115385	0.000125	0.003361818
OG0002791	0.000122378	0.000115385	0.000120192	0.010096212
OG0000517	0.000115385	0.000115385	0.000115385	0.005894144
OG0002772	7.14E-05	0.000115385	9.26E-05	0.005045306
OG0016845	6.25E-05	0.000115385	8.62E-05	0.006975
OG0000175	4.55E-05	0.000115385	8.17E-05	0.002847222
OG0009770	3.13E-05	0.000115385	6.90E-05	0.007755697
OG0001195	0	0.000115385	5.77E-05	0.000967742
OG0002157	0	0.000115385	5.17E-05	0.000972973
OG0002639	0	0.000115385	5.36E-05	0.001888889
OG0010475	0	0.000115385	5.36E-05	0.001870968
OG0013428	0	0.000115385	5.77E-05	0.009411972
OG0011398	0.000890476	0.000114286	0.000435186	0.036427065
OG0001711	6.25E-05	0.000113095	8.70E-05	0.005428571
OG0001063	4.17E-05	0.000113095	8.01E-05	0.002851761
OG0000255	0	0.000112637	6.02E-05	0.006821429
OG0002002	0.000229144	0.000111742	0.000160515	0.009130216
OG0010293	0.00029098	0.000111378	0.000194139	0.025614371
OG0021440	0.000142857	0.000111111	0.000130435	0.010546479
OG0020116	0.000138889	0.000111111	0.00012963	0.010385376
OG0037092	0.000107143	0.000111111	0.000108696	0.008746479
OG0009956	5.88E-05	0.000111111	7.69E-05	0.002636072
OG0006146	4.55E-05	0.000111111	7.50E-05	0.001882353
OG0009784	4.17E-05	0.000111111	7.14E-05	0.000116541
OG0000832	3.33E-05	0.000111111	6.25E-05	0.001904762
OG0000084	2.94E-05	0.000111111	5.77E-05	0.004225
OG0012411	2.78E-05	0.000111111	5.56E-05	0.005860465
OG0008517	2.50E-05	0.000111111	5.17E-05	0.001828571
OG0000234	0	0.000111111	6.90E-05	0.000956522
OG0006994	0	0.000111111	4.55E-05	0.00075
OG0016866	0	0.000111111	4.00E-05	0.0021
OG0017436	0	0.000111111	4.76E-05	0.000961538
OG0064618	-2.94E-05	0.000111111	1.92E-05	0.007275578
OG0014859	-3.57E-05	0.000111111	2.17E-05	0.007431203
OG0015173	-3.57E-05	0.000111111	2.17E-05	0.009376914
OG0002763	0.000200893	0.000110256	0.000166737	0.011687547
OG0001733	0	0.000108824	5.79E-05	0.001695402
OG0001160	0.000129371	0.000108173	0.000113248	0.007800005
OG0016841	0.000269231	0.000107143	0.000185185	0.008305698
OG0003331	0.000187179	0.000107143	0.00016321	0.050880476
OG0012642	0.000125	0.000107143	0.000115385	0.008916605
OG0021534	9.09E-05	0.000107143	1.00E-04	0.008079698
OG0000802	7.14E-05	0.000107143	8.93E-05	0.003704878
OG0020845	6.67E-05	0.000107143	8.62E-05	0.010626258
OG0008882	5.00E-05	0.000107143	8.33E-05	0.01095859
OG0000190	3.85E-05	0.000107143	7.41E-05	0.006347857
OG0019055	0	0.000107143	5.00E-05	0.009987553
OG0015165	-3.85E-05	0.000107143	3.70E-05	0.011754262
OG0036760	-3.85E-05	0.000107143	3.70E-05	0.001851852
OG0029696	-4.55E-05	0.000107143	4.00E-05	0.001870968
OG0009360	0.000290233	0.000106335	0.000190703	0.015689102
OG0005145	0.000181818	0.000105263	0.000133333	0.004758621
OG0002318	8.39E-05	0.000104762	9.40E-05	0.008297289
OG0001151	0.000206654	0.000104167	0.000161739	0.020014675
OG0000399	8.33E-05	0.000103205	8.58E-05	0.009088203
OG0004396	0.000191667	0.000102381	0.000137222	0.016102338
OG0001234	0.000205492	0.00010101	0.000145217	0.016656387
OG0000353	1.00E-04	0.00010101	9.94E-05	0.007782386
OG0017457	0.00025	1.00E-04	0.000152174	0.009823944
OG0021571	0.000178571	1.00E-04	0.000145833	0.008040925
OG0004184	0.000136364	1.00E-04	0.000115385	0.000969697
OG0002922	0.000133333	1.00E-04	0.00012	0.003230585
OG0023246	0.000133333	1.00E-04	0.00012	0.013313548
OG0020089	0.000125	1.00E-04	0.000111111	0.009903813
OG0002008	1.00E-04	1.00E-04	1.00E-04	0.002529762
OG0002138	7.14E-05	1.00E-04	9.09E-05	0.004957945
OG0016844	7.14E-05	1.00E-04	8.62E-05	0.011140532
OG0000211	6.67E-05	1.00E-04	8.17E-05	0.007753526
OG0019079	3.57E-05	1.00E-04	6.90E-05	0.001885714
OG0000314	2.94E-05	1.00E-04	6.25E-05	0.011863157
OG0001364	0	1.00E-04	4.17E-05	0.000833333
OG0002378	0	1.00E-04	5.36E-05	0.001208333
OG0003751	0	1.00E-04	6.00E-05	0.00264
OG0004906	0	1.00E-04	4.76E-05	0.003003247
OG0011262	0	1.00E-04	3.57E-05	0.001827075
OG0011512	0	1.00E-04	6.25E-05	0.008667125
OG0015503	0	1.00E-04	5.77E-05	0.00096
OG0019013	0	1.00E-04	5.17E-05	0.011642682
OG0005645	-2.78E-05	1.00E-04	1.79E-05	0.000977273
OG0006536	-3.13E-05	1.00E-04	1.92E-05	0.005462567
OG0012108	-3.85E-05	1.00E-04	3.57E-05	0.000965517
OG0001342	-4.17E-05	1.00E-04	3.70E-05	0.000964286
OG0006055	-4.17E-05	1.00E-04	3.70E-05	0.001886364
OG0005866	-7.14E-05	1.00E-04	-1.61E-05	0.01043493
OG0020102	-7.14E-05	1.00E-04	1.72E-05	0.008850192
OG0006579	-0.000111111	1.00E-04	-3.57E-05	0.0015
OG0017521	-8.33E-05	9.72E-05	-1.98E-05	0.004836847
OG0000572	5.00E-05	9.63E-05	4.77E-05	0.01650114
OG0003420	0.000373878	9.59E-05	0.000218559	0.050632404
OG0004348	7.18E-05	9.55E-05	7.99E-05	0.002425225
OG0001331	7.14E-05	9.55E-05	8.08E-05	0.004979513
OG0000738	5.83E-05	9.49E-05	8.27E-05	0.01337656
OG0009631	0.000136364	9.38E-05	0.000111111	0.008297055
OG0021452	0.000125	9.38E-05	0.000107143	0.012524833
OG0004435	0.000116883	9.38E-05	0.000114074	0.003695522
OG0025716	8.82E-05	9.38E-05	9.09E-05	0.009391418
OG0016334	6.25E-05	9.38E-05	8.33E-05	0.004306217
OG0005717	5.56E-05	9.38E-05	9.22E-05	0.011465664
OG0002793	0	9.38E-05	5.56E-05	0.001875
OG0005438	0	9.38E-05	5.17E-05	0.001833333
OG0008472	-5.56E-05	9.38E-05	2.45E-05	0.005362265
OG0009471	0.000358974	9.17E-05	0.00024	0.021933991
OG0000797	0.00015	9.17E-05	0.000120235	0.012675694
OG0000009	9.82E-05	9.17E-05	9.62E-05	0.007976399
OG0013111	0.000125	9.13E-05	0.000121739	0.012800696
OG0011077	0.000318182	9.09E-05	0.000204545	0.011243836
OG0009718	0.00027619	9.09E-05	0.000192308	0.023086248
OG0016343	2.00E-04	9.09E-05	0.000142857	0.007801643
OG0015484	0.000166667	9.09E-05	0.000134615	0.0025
OG0006473	0.00015625	9.09E-05	0.00012963	0.011913432
OG0021558	0.000133333	9.09E-05	0.000115385	0.009376914
OG0010555	0.000125	9.09E-05	0.000111111	0.000954545
OG0012229	0.000115385	9.09E-05	0.000104167	0.011242119
OG0023443	0.000107143	9.09E-05	1.00E-04	0.008267312
OG0001016	1.00E-04	9.09E-05	9.62E-05	0.00614485
OG0000809	8.33E-05	9.09E-05	8.70E-05	0.002529379
OG0005018	7.14E-05	9.09E-05	8.00E-05	0.00512
OG0011162	3.85E-05	9.09E-05	6.25E-05	0.007927843
OG0000501	0	9.09E-05	4.55E-05	0.002729412
OG0000559	0	9.09E-05	3.70E-05	0.00275
OG0000604	0	9.09E-05	4.00E-05	0.000967742
OG0001280	0	9.09E-05	3.57E-05	0.000970588
OG0002466	0	9.09E-05	5.00E-05	0.000966667
OG0008133	0	9.09E-05	4.55E-05	0.001870968
OG0012314	0	9.09E-05	3.85E-05	0.010798122
OG0019106	0	9.09E-05	3.85E-05	0.002689655
OG0055355	0	9.09E-05	4.00E-05	0.000972222
OG0001824	-5.88E-05	9.09E-05	0	0.0024
OG0011149	0.000368819	8.89E-05	0.000198535	0.023577908
OG0000705	0.000132479	8.89E-05	9.14E-05	0.020253444
OG0000299	0	8.82E-05	5.00E-05	0.007648052
OG0001946	0	8.82E-05	5.56E-05	0.000956522
OG0008932	3.33E-05	8.71E-05	6.23E-05	0.003078177
OG0004704	0.000116883	8.68E-05	9.84E-05	0.00891843
OG0000457	6.25E-05	8.39E-05	7.56E-05	0.00464375
OG0000252	0.000534623	8.36E-05	0.000305982	0.034306229
OG0010822	0.000331933	8.33E-05	0.00020314	0.007329464
OG0005410	0.000307143	8.33E-05	0.00018311	0.015126694
OG0011560	0.000222222	8.33E-05	0.00012963	0.006656555
OG0012515	0.000222222	8.33E-05	0.000142857	0.009958417
OG0000180	0.000208104	8.33E-05	0.000139231	0.014487085
OG0005825	0.000191667	8.33E-05	0.000140394	0.006456328
OG0014845	0.000181818	8.33E-05	0.000130435	0.009376914
OG0004470	0.00015625	8.33E-05	0.000125	0.001230769
OG0002907	0.00015	8.33E-05	8.90E-05	0.006118127
OG0013802	0.000136364	8.33E-05	0.000108696	0.011648268
OG0010907	0.000125	8.33E-05	0.000104167	0.011201024
OG0015507	0.000125	8.33E-05	0.000107143	0.009943944
OG0011978	8.33E-05	8.33E-05	8.33E-05	0.009007163
OG0000563	5.56E-05	8.33E-05	6.67E-05	0.002575
OG0004882	3.85E-05	8.33E-05	5.42E-05	0.002856303
OG0016322	3.33E-05	8.33E-05	4.76E-05	0.002756757
OG0000596	0	8.33E-05	4.17E-05	0.001888889
OG0001221	0	8.33E-05	2.38E-05	0.003
OG0002441	0	8.33E-05	3.85E-05	0.002856902
OG0002473	0	8.33E-05	4.00E-05	0.01180158
OG0002594	0	8.33E-05	3.85E-05	0.00096875
OG0002648	0	8.33E-05	4.55E-05	0.00096875
OG0002954	0	8.33E-05	3.85E-05	0.000971429
OG0003195	0	8.33E-05	4.35E-05	0.000966667
OG0003408	0	8.33E-05	3.94E-05	0.011122036
OG0003561	0	8.33E-05	4.00E-05	0.000966667
OG0004002	0	8.33E-05	3.45E-05	0.001918835
OG0004451	0	8.33E-05	4.17E-05	0.005232057
OG0008863	0	8.33E-05	4.17E-05	0.004032344
OG0000053	-6.67E-05	8.33E-05	2.00E-05	0.01355641
OG0005417	-0.000125	8.33E-05	-2.08E-05	0.00498913
OG0000266	4.17E-05	8.13E-05	5.42E-05	0.014175323
OG0000078	0.000127976	8.06E-05	0.0001026	0.020915143
OG0003027	0.000129464	8.01E-05	0.000108466	0.010124498
OG0004685	-3.13E-05	8.01E-05	1.92E-05	0.008966343
OG0003674	0.000157051	7.88E-05	0.00012037	0.008221526
OG0000348	0.000139423	7.88E-05	0.000113095	0.017914351
OG0000074	0.000129371	7.88E-05	0.000104654	0.003733586
OG0000944	0.000107143	7.88E-05	8.55E-05	0.003040022
OG0012192	0.00024494	7.78E-05	0.000126667	0.00281481
OG0001181	8.33E-05	7.74E-05	8.17E-05	0.005662518
OG0082637	0	7.74E-05	4.00E-05	0.003950217
OG0001998	0.000365158	7.69E-05	0.000223913	0.015078589
OG0006741	0.000241013	7.69E-05	0.00017459	0.015173856
OG0011327	0.00015625	7.69E-05	0.00012069	0.008763079
OG0018182	0.000147059	7.69E-05	0.000116667	0.00833302
OG0017424	0.000133333	7.69E-05	0.000107143	0.014139362
OG0004463	0.000119048	7.69E-05	9.41E-05	0.004007326
OG0000336	9.45E-05	7.69E-05	8.39E-05	0.012247909
OG0001767	9.09E-05	7.69E-05	8.33E-05	0.006137594
OG0010372	9.09E-05	7.69E-05	8.33E-05	0.004835526
OG0004309	8.33E-05	7.69E-05	8.00E-05	0.003718788
OG0001213	7.69E-05	7.69E-05	7.69E-05	0.000969697
OG0000646	6.67E-05	7.69E-05	7.14E-05	0.002607519
OG0005515	6.67E-05	7.69E-05	7.14E-05	0.001219048
OG0012160	6.67E-05	7.69E-05	7.14E-05	0.001875
OG0006713	6.25E-05	7.69E-05	7.14E-05	0.000965517
OG0002788	5.88E-05	7.69E-05	6.67E-05	0.004663968
OG0004812	4.17E-05	7.69E-05	6.00E-05	0.001891892
OG0000081	3.85E-05	7.69E-05	5.77E-05	0.005458647
OG0000277	3.13E-05	7.69E-05	4.89E-05	0.003521645
OG0010793	3.13E-05	7.69E-05	5.17E-05	0.001888889
OG0000924	0	7.69E-05	4.17E-05	0.008277273
OG0001877	0	7.69E-05	3.85E-05	0.000969697
OG0002948	0	7.69E-05	4.00E-05	0.008520801
OG0003004	0	7.69E-05	4.00E-05	0.001916667
OG0003567	0	7.69E-05	3.23E-05	0.000975
